trade_id,timestamp,market_id,buyer,seller,price,quantity,aggressor_side,label
T001244,2026-06-01 10:32:09,FED-CUT-JUL26,ACCT004,ACCT026,42,108,sell,clean
T001245,2026-06-01 10:32:12,FED-CUT-JUL26,ACCT001,ACCT005,49,80,buy,clean
T001246,2026-06-01 10:32:15,FED-CUT-JUL26,ACCT011,ACCT016,44,108,sell,clean
T001247,2026-06-01 10:32:18,FED-CUT-JUL26,ACCT009,ACCT026,64,173,buy,clean
T001248,2026-06-01 10:32:21,FED-CUT-JUL26,ACCT001,ACCT008,35,198,sell,clean
T001249,2026-06-01 10:32:24,SP500-ABOVE-6000-JUN,ACCT040,ACCT030,64,194,sell,clean
T001250,2026-06-01 10:32:27,FED-CUT-JUL26,ACCT008,ACCT030,43,182,sell,clean
T001251,2026-06-01 10:32:30,SP500-ABOVE-6000-JUN,ACCT039,ACCT024,51,127,sell,clean
T001252,2026-06-01 10:32:33,FED-CUT-JUL26,ACCT018,ACCT017,43,171,sell,clean
T001253,2026-06-01 10:32:36,FED-CUT-JUL26,ACCT016,ACCT038,33,171,sell,clean
T001254,2026-06-01 10:32:39,SP500-ABOVE-6000-JUN,ACCT025,ACCT039,22,98,buy,clean
T001255,2026-06-01 10:32:42,PRES-2028-DEM,ACCT016,ACCT024,33,155,sell,clean
T001256,2026-06-01 10:32:45,FED-CUT-JUL26,ACCT030,ACCT037,52,103,sell,clean
T001257,2026-06-01 10:32:48,SP500-ABOVE-6000-JUN,ACCT022,ACCT007,46,8,sell,clean
T001258,2026-06-01 10:32:51,PRES-2028-DEM,ACCT018,ACCT029,52,179,sell,clean
T001259,2026-06-01 10:32:54,SP500-ABOVE-6000-JUN,ACCT021,ACCT026,50,45,sell,clean
T001260,2026-06-01 10:32:57,SP500-ABOVE-6000-JUN,ACCT015,ACCT021,52,185,buy,clean
T001261,2026-06-01 10:33:00,FED-CUT-JUL26,ACCT013,ACCT017,58,87,sell,clean
T001262,2026-06-01 10:33:03,PRES-2028-DEM,ACCT013,ACCT038,44,165,sell,clean
T001263,2026-06-01 10:33:06,PRES-2028-DEM,ACCT039,ACCT026,54,88,sell,clean
T001264,2026-06-01 10:33:09,SP500-ABOVE-6000-JUN,ACCT019,ACCT040,45,58,sell,clean
T001265,2026-06-01 10:33:12,FED-CUT-JUL26,ACCT002,ACCT032,52,57,buy,clean
T001266,2026-06-01 10:33:15,FED-CUT-JUL26,ACCT016,ACCT002,58,113,sell,clean
T001267,2026-06-01 10:33:18,SP500-ABOVE-6000-JUN,ACCT026,ACCT037,75,192,sell,clean
T001268,2026-06-01 10:33:21,PRES-2028-DEM,ACCT021,ACCT035,31,35,sell,clean
T001269,2026-06-01 10:33:24,SP500-ABOVE-6000-JUN,ACCT031,ACCT035,41,155,buy,clean
T001270,2026-06-01 10:33:27,SP500-ABOVE-6000-JUN,ACCT004,ACCT030,39,112,buy,clean
T001271,2026-06-01 10:33:30,SP500-ABOVE-6000-JUN,ACCT004,ACCT023,31,17,sell,clean
T001272,2026-06-01 10:33:33,SP500-ABOVE-6000-JUN,ACCT002,ACCT039,31,35,sell,clean
T001273,2026-06-01 10:33:36,SP500-ABOVE-6000-JUN,ACCT020,ACCT022,52,131,sell,clean
T001274,2026-06-01 10:33:39,SP500-ABOVE-6000-JUN,ACCT004,ACCT023,32,19,buy,clean
T001275,2026-06-01 10:33:42,SP500-ABOVE-6000-JUN,ACCT012,ACCT002,41,31,sell,clean
T001276,2026-06-01 10:33:45,SP500-ABOVE-6000-JUN,ACCT025,ACCT027,40,88,buy,clean
T001277,2026-06-01 10:33:48,FED-CUT-JUL26,ACCT017,ACCT032,57,52,buy,clean
T001278,2026-06-01 10:33:51,PRES-2028-DEM,ACCT034,ACCT017,66,143,buy,clean
T001279,2026-06-01 10:33:54,SP500-ABOVE-6000-JUN,ACCT001,ACCT021,47,146,sell,clean
T001280,2026-06-01 10:33:57,FED-CUT-JUL26,ACCT012,ACCT035,52,175,buy,clean
T001281,2026-06-01 10:34:00,SP500-ABOVE-6000-JUN,ACCT012,ACCT033,63,8,buy,clean
T001282,2026-06-01 10:34:03,SP500-ABOVE-6000-JUN,ACCT012,ACCT038,24,128,buy,clean
T001283,2026-06-01 10:34:06,SP500-ABOVE-6000-JUN,ACCT036,ACCT025,56,172,buy,clean
T001284,2026-06-01 10:34:09,FED-CUT-JUL26,ACCT013,ACCT026,54,123,buy,clean
T001285,2026-06-01 10:34:12,SP500-ABOVE-6000-JUN,ACCT035,ACCT034,38,52,sell,clean
T001286,2026-06-01 10:34:15,FED-CUT-JUL26,ACCT028,ACCT026,45,7,sell,clean
T001287,2026-06-01 10:34:18,FED-CUT-JUL26,ACCT020,ACCT032,70,198,buy,clean
T001288,2026-06-01 10:34:21,SP500-ABOVE-6000-JUN,ACCT037,ACCT035,54,13,buy,clean
T001289,2026-06-01 10:34:24,SP500-ABOVE-6000-JUN,ACCT004,ACCT028,48,46,sell,clean
T001290,2026-06-01 10:34:27,PRES-2028-DEM,ACCT015,ACCT021,57,53,buy,clean
T001291,2026-06-01 10:34:30,PRES-2028-DEM,ACCT019,ACCT001,64,85,buy,clean
T001292,2026-06-01 10:34:33,FED-CUT-JUL26,ACCT003,ACCT010,55,172,sell,clean
T001293,2026-06-01 10:34:36,SP500-ABOVE-6000-JUN,ACCT018,ACCT027,45,106,sell,clean
T001294,2026-06-01 10:34:39,PRES-2028-DEM,ACCT026,ACCT003,45,170,buy,clean
T001295,2026-06-01 10:34:42,FED-CUT-JUL26,ACCT005,ACCT012,42,190,sell,clean
T001296,2026-06-01 10:34:45,SP500-ABOVE-6000-JUN,ACCT017,ACCT007,50,52,buy,clean
T001297,2026-06-01 10:34:48,PRES-2028-DEM,ACCT031,ACCT007,52,100,buy,clean
T001298,2026-06-01 10:34:51,FED-CUT-JUL26,ACCT029,ACCT010,30,170,buy,clean
T001299,2026-06-01 10:34:54,PRES-2028-DEM,ACCT022,ACCT017,59,52,buy,clean
T001300,2026-06-01 10:34:57,SP500-ABOVE-6000-JUN,ACCT005,ACCT015,53,169,sell,clean
T001301,2026-06-01 10:35:00,SP500-ABOVE-6000-JUN,ACCT034,ACCT019,43,82,buy,clean
T001302,2026-06-01 10:35:03,PRES-2028-DEM,ACCT040,ACCT011,48,10,buy,clean
T001303,2026-06-01 10:35:06,SP500-ABOVE-6000-JUN,ACCT004,ACCT025,50,58,buy,clean
T001304,2026-06-01 10:35:09,SP500-ABOVE-6000-JUN,ACCT025,ACCT019,45,192,buy,clean
T001305,2026-06-01 10:35:12,SP500-ABOVE-6000-JUN,ACCT030,ACCT031,56,138,sell,clean
T001306,2026-06-01 10:35:15,PRES-2028-DEM,ACCT025,ACCT017,58,6,sell,clean
T001307,2026-06-01 10:35:18,SP500-ABOVE-6000-JUN,ACCT035,ACCT015,56,161,sell,clean
T001308,2026-06-01 10:35:21,FED-CUT-JUL26,ACCT029,ACCT025,39,171,sell,clean
T001309,2026-06-01 10:35:24,SP500-ABOVE-6000-JUN,ACCT013,ACCT037,58,169,sell,clean
T001310,2026-06-01 10:35:27,FED-CUT-JUL26,ACCT014,ACCT026,53,167,sell,clean
T001311,2026-06-01 10:35:30,PRES-2028-DEM,ACCT022,ACCT036,63,133,sell,clean
T001312,2026-06-01 10:35:33,FED-CUT-JUL26,ACCT037,ACCT012,47,145,buy,clean
T001313,2026-06-01 10:35:36,FED-CUT-JUL26,ACCT030,ACCT016,54,125,sell,clean
T001314,2026-06-01 10:35:39,PRES-2028-DEM,ACCT004,ACCT022,56,92,buy,clean
T001315,2026-06-01 10:35:42,FED-CUT-JUL26,ACCT040,ACCT021,30,122,sell,clean
T001316,2026-06-01 10:35:45,SP500-ABOVE-6000-JUN,ACCT011,ACCT010,53,159,sell,clean
T001317,2026-06-01 10:35:48,SP500-ABOVE-6000-JUN,ACCT018,ACCT016,67,38,sell,clean
T001318,2026-06-01 10:35:51,FED-CUT-JUL26,ACCT025,ACCT031,51,177,sell,clean
T001319,2026-06-01 10:35:54,PRES-2028-DEM,ACCT032,ACCT037,43,22,sell,clean
T001320,2026-06-01 10:35:57,SP500-ABOVE-6000-JUN,ACCT026,ACCT010,71,172,buy,clean
T001321,2026-06-01 10:36:00,FED-CUT-JUL26,ACCT002,ACCT040,59,44,sell,clean
T001322,2026-06-01 10:36:03,SP500-ABOVE-6000-JUN,ACCT002,ACCT032,46,167,buy,clean
T001323,2026-06-01 10:36:06,FED-CUT-JUL26,ACCT003,ACCT018,49,118,buy,clean
T001324,2026-06-01 10:36:09,SP500-ABOVE-6000-JUN,ACCT001,ACCT037,61,121,sell,clean
T001325,2026-06-01 10:36:12,FED-CUT-JUL26,ACCT024,ACCT033,62,105,sell,clean
T001326,2026-06-01 10:36:15,FED-CUT-JUL26,ACCT019,ACCT018,61,172,buy,clean
T001327,2026-06-01 10:36:18,PRES-2028-DEM,ACCT007,ACCT016,60,40,buy,clean
T001328,2026-06-01 10:36:21,SP500-ABOVE-6000-JUN,ACCT022,ACCT040,64,118,sell,clean
T001329,2026-06-01 10:36:24,PRES-2028-DEM,ACCT013,ACCT006,57,24,buy,clean
T001330,2026-06-01 10:36:27,PRES-2028-DEM,ACCT025,ACCT021,44,51,sell,clean
T001331,2026-06-01 10:36:30,SP500-ABOVE-6000-JUN,ACCT004,ACCT029,50,46,buy,clean
T001332,2026-06-01 10:36:33,PRES-2028-DEM,ACCT008,ACCT005,58,194,buy,clean
T001333,2026-06-01 10:36:36,SP500-ABOVE-6000-JUN,ACCT019,ACCT014,29,189,buy,clean
T001334,2026-06-01 10:36:39,PRES-2028-DEM,ACCT004,ACCT005,24,16,sell,clean
T001335,2026-06-01 10:36:42,SP500-ABOVE-6000-JUN,ACCT006,ACCT021,27,93,buy,clean
T001336,2026-06-01 10:36:45,FED-CUT-JUL26,ACCT024,ACCT032,45,140,buy,clean
T001337,2026-06-01 10:36:48,FED-CUT-JUL26,ACCT027,ACCT030,57,104,sell,clean
T001338,2026-06-01 10:36:51,FED-CUT-JUL26,ACCT027,ACCT002,64,98,buy,clean
T001339,2026-06-01 10:36:54,SP500-ABOVE-6000-JUN,ACCT012,ACCT010,43,25,buy,clean
T001340,2026-06-01 10:36:57,PRES-2028-DEM,ACCT002,ACCT032,42,141,sell,clean
T001341,2026-06-01 10:37:00,FED-CUT-JUL26,ACCT028,ACCT011,32,91,buy,clean
T001342,2026-06-01 10:37:03,PRES-2028-DEM,ACCT016,ACCT034,70,107,sell,clean
T001343,2026-06-01 10:37:06,FED-CUT-JUL26,ACCT040,ACCT028,37,136,sell,clean
T001344,2026-06-01 10:37:09,FED-CUT-JUL26,ACCT005,ACCT002,38,54,sell,clean
T001345,2026-06-01 10:37:12,SP500-ABOVE-6000-JUN,ACCT022,ACCT037,55,33,sell,clean
T001346,2026-06-01 10:37:15,PRES-2028-DEM,ACCT032,ACCT037,47,131,buy,clean
T001347,2026-06-01 10:37:18,FED-CUT-JUL26,ACCT030,ACCT039,73,187,sell,clean
T001348,2026-06-01 10:37:21,FED-CUT-JUL26,ACCT010,ACCT024,52,64,buy,clean
T001349,2026-06-01 10:37:24,FED-CUT-JUL26,ACCT036,ACCT010,56,125,sell,clean
T001350,2026-06-01 10:37:27,PRES-2028-DEM,ACCT013,ACCT034,52,97,sell,clean
T001351,2026-06-01 10:37:30,FED-CUT-JUL26,ACCT002,ACCT027,61,38,sell,clean
T001352,2026-06-01 10:37:33,FED-CUT-JUL26,ACCT007,ACCT018,42,156,sell,clean
T001353,2026-06-01 10:37:36,PRES-2028-DEM,ACCT008,ACCT004,60,95,buy,clean
T001354,2026-06-01 10:37:39,FED-CUT-JUL26,ACCT021,ACCT026,57,195,buy,clean
T001355,2026-06-01 10:37:42,PRES-2028-DEM,ACCT033,ACCT004,46,128,buy,clean
T001356,2026-06-01 10:37:45,PRES-2028-DEM,ACCT016,ACCT006,50,87,buy,clean
T001357,2026-06-01 10:37:48,SP500-ABOVE-6000-JUN,ACCT004,ACCT034,31,178,buy,clean
T001358,2026-06-01 10:37:51,FED-CUT-JUL26,ACCT015,ACCT016,67,7,buy,clean
T001359,2026-06-01 10:37:54,PRES-2028-DEM,ACCT010,ACCT009,39,194,sell,clean
T001360,2026-06-01 10:37:57,SP500-ABOVE-6000-JUN,ACCT027,ACCT036,57,10,buy,clean
T001361,2026-06-01 10:38:00,SP500-ABOVE-6000-JUN,ACCT006,ACCT038,60,43,sell,clean
T001362,2026-06-01 10:38:03,SP500-ABOVE-6000-JUN,ACCT040,ACCT019,48,100,buy,clean
T001363,2026-06-01 10:38:06,FED-CUT-JUL26,ACCT017,ACCT026,57,8,sell,clean
T001364,2026-06-01 10:38:09,FED-CUT-JUL26,ACCT007,ACCT014,54,192,sell,clean
T001365,2026-06-01 10:38:12,PRES-2028-DEM,ACCT015,ACCT037,67,56,buy,clean
T001366,2026-06-01 10:38:15,FED-CUT-JUL26,ACCT014,ACCT032,61,84,sell,clean
T001367,2026-06-01 10:38:18,FED-CUT-JUL26,ACCT036,ACCT039,42,64,buy,clean
T001368,2026-06-01 10:38:21,PRES-2028-DEM,ACCT018,ACCT001,46,146,buy,clean
T001369,2026-06-01 10:38:24,PRES-2028-DEM,ACCT028,ACCT024,61,6,sell,clean
T001370,2026-06-01 10:38:27,FED-CUT-JUL26,ACCT014,ACCT008,67,175,buy,clean
T001371,2026-06-01 10:38:30,SP500-ABOVE-6000-JUN,ACCT016,ACCT030,60,143,sell,clean
T001372,2026-06-01 10:38:33,SP500-ABOVE-6000-JUN,ACCT010,ACCT014,66,8,buy,clean
T001373,2026-06-01 10:38:36,PRES-2028-DEM,ACCT037,ACCT003,33,72,sell,clean
T001374,2026-06-01 10:38:39,FED-CUT-JUL26,ACCT013,ACCT016,41,167,buy,clean
T001375,2026-06-01 10:38:42,SP500-ABOVE-6000-JUN,ACCT004,ACCT019,39,117,sell,clean
T001376,2026-06-01 10:38:45,SP500-ABOVE-6000-JUN,ACCT010,ACCT021,48,45,sell,clean
T001377,2026-06-01 10:38:48,PRES-2028-DEM,ACCT032,ACCT035,24,23,sell,clean
T001378,2026-06-01 10:38:51,FED-CUT-JUL26,ACCT035,ACCT011,58,161,buy,clean
T001379,2026-06-01 10:38:54,SP500-ABOVE-6000-JUN,ACCT009,ACCT014,55,108,buy,clean
T001380,2026-06-01 10:38:57,FED-CUT-JUL26,ACCT036,ACCT011,48,86,sell,clean
T001381,2026-06-01 10:39:00,FED-CUT-JUL26,ACCT034,ACCT026,52,105,buy,clean
T001382,2026-06-01 10:39:03,PRES-2028-DEM,ACCT001,ACCT033,54,19,sell,clean
T001383,2026-06-01 10:39:06,SP500-ABOVE-6000-JUN,ACCT007,ACCT013,52,31,buy,clean
T001384,2026-06-01 10:39:09,PRES-2028-DEM,ACCT028,ACCT023,49,153,sell,clean
T001385,2026-06-01 10:39:12,FED-CUT-JUL26,ACCT040,ACCT038,64,152,buy,clean
T001386,2026-06-01 10:39:15,PRES-2028-DEM,ACCT017,ACCT031,57,138,buy,clean
T001387,2026-06-01 10:39:18,SP500-ABOVE-6000-JUN,ACCT032,ACCT002,27,195,buy,clean
T001388,2026-06-01 10:39:21,PRES-2028-DEM,ACCT007,ACCT030,42,155,sell,clean
T001389,2026-06-01 10:39:24,SP500-ABOVE-6000-JUN,ACCT029,ACCT014,45,176,buy,clean
T001390,2026-06-01 10:39:27,PRES-2028-DEM,ACCT030,ACCT018,46,138,buy,clean
T001391,2026-06-01 10:39:30,FED-CUT-JUL26,ACCT012,ACCT029,48,75,sell,clean
T001392,2026-06-01 10:39:33,PRES-2028-DEM,ACCT013,ACCT031,48,199,buy,clean
T001393,2026-06-01 10:39:36,FED-CUT-JUL26,ACCT038,ACCT032,51,180,buy,clean
T001394,2026-06-01 10:39:39,SP500-ABOVE-6000-JUN,ACCT037,ACCT002,39,179,sell,clean
T001395,2026-06-01 10:39:42,PRES-2028-DEM,ACCT027,ACCT031,62,180,sell,clean
T001396,2026-06-01 10:39:45,SP500-ABOVE-6000-JUN,ACCT023,ACCT031,28,36,buy,clean
T001397,2026-06-01 10:39:48,SP500-ABOVE-6000-JUN,ACCT013,ACCT029,41,143,sell,clean
T001398,2026-06-01 10:39:51,PRES-2028-DEM,ACCT036,ACCT003,50,35,sell,clean
T001399,2026-06-01 10:39:54,PRES-2028-DEM,ACCT008,ACCT034,41,3,sell,clean
T001400,2026-06-01 10:39:57,PRES-2028-DEM,ACCT013,ACCT031,41,45,sell,clean
T001401,2026-06-01 10:40:00,PRES-2028-DEM,ACCT005,ACCT031,14,145,buy,clean
T001402,2026-06-01 10:40:03,FED-CUT-JUL26,ACCT027,ACCT004,50,83,sell,clean
T001403,2026-06-01 10:40:06,SP500-ABOVE-6000-JUN,ACCT015,ACCT009,20,131,sell,clean
T001404,2026-06-01 10:40:09,PRES-2028-DEM,ACCT028,ACCT039,54,22,buy,clean
T001405,2026-06-01 10:40:12,FED-CUT-JUL26,ACCT022,ACCT020,58,79,sell,clean
T001406,2026-06-01 10:40:15,SP500-ABOVE-6000-JUN,ACCT039,ACCT037,57,178,sell,clean
T001407,2026-06-01 10:40:18,PRES-2028-DEM,ACCT017,ACCT018,72,153,buy,clean
T001408,2026-06-01 10:40:21,FED-CUT-JUL26,ACCT020,ACCT013,56,106,sell,clean
T001409,2026-06-01 10:40:24,PRES-2028-DEM,ACCT040,ACCT009,55,49,sell,clean
T001410,2026-06-01 10:40:27,PRES-2028-DEM,ACCT008,ACCT019,44,163,sell,clean
T001411,2026-06-01 10:40:30,FED-CUT-JUL26,ACCT018,ACCT037,39,66,buy,clean
T001412,2026-06-01 10:40:33,FED-CUT-JUL26,ACCT001,ACCT005,60,127,sell,clean
T001413,2026-06-01 10:40:36,FED-CUT-JUL26,ACCT004,ACCT028,40,28,sell,clean
T001414,2026-06-01 10:40:39,PRES-2028-DEM,ACCT008,ACCT024,52,11,buy,clean
T001415,2026-06-01 10:40:42,PRES-2028-DEM,ACCT007,ACCT028,57,146,buy,clean
T001416,2026-06-01 10:40:45,SP500-ABOVE-6000-JUN,ACCT018,ACCT019,42,159,sell,clean
T001417,2026-06-01 10:40:48,SP500-ABOVE-6000-JUN,ACCT021,ACCT015,64,99,buy,clean
T001418,2026-06-01 10:40:51,SP500-ABOVE-6000-JUN,ACCT018,ACCT032,56,105,buy,clean
T001419,2026-06-01 10:40:54,PRES-2028-DEM,ACCT018,ACCT007,67,112,sell,clean
T001420,2026-06-01 10:40:57,PRES-2028-DEM,ACCT027,ACCT029,31,99,sell,clean
T001421,2026-06-01 10:41:00,SP500-ABOVE-6000-JUN,ACCT032,ACCT028,53,83,buy,clean
T001422,2026-06-01 10:41:03,SP500-ABOVE-6000-JUN,ACCT014,ACCT024,52,179,sell,clean
T001423,2026-06-01 10:41:06,FED-CUT-JUL26,ACCT026,ACCT018,50,60,sell,clean
T001424,2026-06-01 10:41:09,SP500-ABOVE-6000-JUN,ACCT005,ACCT029,49,147,sell,clean
T001425,2026-06-01 10:41:12,SP500-ABOVE-6000-JUN,ACCT029,ACCT028,57,59,sell,clean
T001426,2026-06-01 10:41:15,PRES-2028-DEM,ACCT038,ACCT034,32,10,sell,clean
T001427,2026-06-01 10:41:18,PRES-2028-DEM,ACCT006,ACCT040,48,21,sell,clean
T001428,2026-06-01 10:41:21,FED-CUT-JUL26,ACCT018,ACCT012,51,134,buy,clean
T001429,2026-06-01 10:41:24,SP500-ABOVE-6000-JUN,ACCT012,ACCT019,22,43,buy,clean
T001430,2026-06-01 10:41:27,PRES-2028-DEM,ACCT018,ACCT012,29,142,sell,clean
T001431,2026-06-01 10:41:30,PRES-2028-DEM,ACCT001,ACCT021,62,132,buy,clean
T001432,2026-06-01 10:41:33,FED-CUT-JUL26,ACCT010,ACCT009,50,95,sell,clean
T001433,2026-06-01 10:41:36,PRES-2028-DEM,ACCT016,ACCT011,37,18,sell,clean
T001434,2026-06-01 10:41:39,FED-CUT-JUL26,ACCT026,ACCT036,38,135,sell,clean
T001435,2026-06-01 10:41:42,SP500-ABOVE-6000-JUN,ACCT026,ACCT017,37,129,sell,clean
T001436,2026-06-01 10:41:45,FED-CUT-JUL26,ACCT020,ACCT008,40,97,sell,clean
T001437,2026-06-01 10:41:48,PRES-2028-DEM,ACCT014,ACCT028,53,116,buy,clean
T001438,2026-06-01 10:41:51,PRES-2028-DEM,ACCT029,ACCT017,36,120,sell,clean
T001439,2026-06-01 10:41:54,PRES-2028-DEM,ACCT016,ACCT010,71,76,sell,clean
T001440,2026-06-01 10:41:57,SP500-ABOVE-6000-JUN,ACCT028,ACCT005,40,132,sell,clean
T001441,2026-06-01 10:42:00,PRES-2028-DEM,ACCT020,ACCT033,68,38,sell,clean
T001442,2026-06-01 10:42:03,SP500-ABOVE-6000-JUN,ACCT024,ACCT002,39,157,sell,clean
T001443,2026-06-01 10:42:06,PRES-2028-DEM,ACCT034,ACCT038,59,125,sell,clean
T001444,2026-06-01 10:42:09,PRES-2028-DEM,ACCT025,ACCT022,43,185,sell,clean
T001445,2026-06-01 10:42:12,FED-CUT-JUL26,ACCT018,ACCT026,50,4,buy,clean
T001446,2026-06-01 10:42:15,PRES-2028-DEM,ACCT028,ACCT036,16,54,buy,clean
T001447,2026-06-01 10:42:18,FED-CUT-JUL26,ACCT005,ACCT015,16,173,sell,clean
T001448,2026-06-01 10:42:21,FED-CUT-JUL26,ACCT040,ACCT024,67,67,sell,clean
T001449,2026-06-01 10:42:24,SP500-ABOVE-6000-JUN,ACCT038,ACCT034,41,200,buy,clean
T001450,2026-06-01 10:42:27,FED-CUT-JUL26,ACCT033,ACCT020,30,104,buy,clean
T001451,2026-06-01 10:42:30,SP500-ABOVE-6000-JUN,ACCT015,ACCT016,43,26,sell,clean
T001452,2026-06-01 10:42:33,FED-CUT-JUL26,ACCT006,ACCT016,57,170,buy,clean
T001453,2026-06-01 10:42:36,FED-CUT-JUL26,ACCT010,ACCT027,47,95,buy,clean
T001454,2026-06-01 10:42:39,FED-CUT-JUL26,ACCT026,ACCT038,52,61,sell,clean
T001455,2026-06-01 10:42:42,SP500-ABOVE-6000-JUN,ACCT021,ACCT038,46,22,buy,clean
T001456,2026-06-01 10:42:45,PRES-2028-DEM,ACCT010,ACCT004,57,35,sell,clean
T001457,2026-06-01 10:42:48,PRES-2028-DEM,ACCT020,ACCT022,82,22,buy,clean
T001458,2026-06-01 10:42:51,FED-CUT-JUL26,ACCT007,ACCT018,36,135,buy,clean
T001459,2026-06-01 10:42:54,FED-CUT-JUL26,ACCT011,ACCT033,63,177,sell,clean
T001460,2026-06-01 10:42:57,SP500-ABOVE-6000-JUN,ACCT031,ACCT029,40,76,sell,clean
T001461,2026-06-01 10:43:00,PRES-2028-DEM,ACCT016,ACCT030,54,21,buy,clean
T001462,2026-06-01 10:43:03,PRES-2028-DEM,ACCT010,ACCT005,47,82,buy,clean
T001463,2026-06-01 10:43:06,SP500-ABOVE-6000-JUN,ACCT036,ACCT038,43,122,buy,clean
T001464,2026-06-01 10:43:09,PRES-2028-DEM,ACCT004,ACCT003,61,100,buy,clean
T001465,2026-06-01 10:43:12,FED-CUT-JUL26,ACCT029,ACCT009,57,182,sell,clean
T001466,2026-06-01 10:43:15,PRES-2028-DEM,ACCT017,ACCT027,70,86,buy,clean
T001467,2026-06-01 10:43:18,FED-CUT-JUL26,ACCT018,ACCT013,47,198,buy,clean
T001468,2026-06-01 10:43:21,PRES-2028-DEM,ACCT031,ACCT033,52,175,sell,clean
T001469,2026-06-01 10:43:24,SP500-ABOVE-6000-JUN,ACCT003,ACCT030,65,75,sell,clean
T001470,2026-06-01 10:43:27,SP500-ABOVE-6000-JUN,ACCT005,ACCT031,55,119,buy,clean
T001471,2026-06-01 10:43:30,FED-CUT-JUL26,ACCT003,ACCT015,42,102,sell,clean
T001472,2026-06-01 10:43:33,FED-CUT-JUL26,ACCT016,ACCT026,53,20,sell,clean
T001473,2026-06-01 10:43:36,SP500-ABOVE-6000-JUN,ACCT020,ACCT039,42,149,buy,clean
T001474,2026-06-01 10:43:39,FED-CUT-JUL26,ACCT036,ACCT022,57,4,sell,clean
T001475,2026-06-01 10:43:42,PRES-2028-DEM,ACCT007,ACCT009,67,44,sell,clean
T001476,2026-06-01 10:43:45,PRES-2028-DEM,ACCT011,ACCT024,72,80,buy,clean
T001477,2026-06-01 10:43:48,PRES-2028-DEM,ACCT016,ACCT005,53,70,buy,clean
T001478,2026-06-01 10:43:51,SP500-ABOVE-6000-JUN,ACCT030,ACCT033,62,72,buy,clean
T001479,2026-06-01 10:43:54,PRES-2028-DEM,ACCT035,ACCT017,45,159,buy,clean
T001480,2026-06-01 10:43:57,SP500-ABOVE-6000-JUN,ACCT035,ACCT013,22,162,sell,clean
T001481,2026-06-01 10:44:00,FED-CUT-JUL26,ACCT007,ACCT033,51,43,buy,clean
T001482,2026-06-01 10:44:03,SP500-ABOVE-6000-JUN,ACCT015,ACCT032,37,83,sell,clean
T001483,2026-06-01 10:44:06,PRES-2028-DEM,ACCT037,ACCT023,67,96,sell,clean
T001484,2026-06-01 10:44:09,PRES-2028-DEM,ACCT009,ACCT007,37,30,buy,clean
T001485,2026-06-01 10:44:12,SP500-ABOVE-6000-JUN,ACCT022,ACCT008,47,164,sell,clean
T001486,2026-06-01 10:44:15,FED-CUT-JUL26,ACCT003,ACCT007,59,36,sell,clean
T001487,2026-06-01 10:44:18,FED-CUT-JUL26,ACCT005,ACCT034,40,190,sell,clean
T001488,2026-06-01 10:44:21,FED-CUT-JUL26,ACCT012,ACCT006,68,155,buy,clean
T001489,2026-06-01 10:44:24,FED-CUT-JUL26,ACCT021,ACCT008,53,21,buy,clean
T001490,2026-06-01 10:44:27,SP500-ABOVE-6000-JUN,ACCT035,ACCT006,55,148,sell,clean
T001491,2026-06-01 10:44:30,PRES-2028-DEM,ACCT020,ACCT027,59,190,buy,clean
T001492,2026-06-01 10:44:33,SP500-ABOVE-6000-JUN,ACCT001,ACCT007,52,93,sell,clean
T001493,2026-06-01 10:44:36,SP500-ABOVE-6000-JUN,ACCT016,ACCT006,46,146,buy,clean
T001494,2026-06-01 10:44:39,PRES-2028-DEM,ACCT011,ACCT033,50,175,sell,clean
T001495,2026-06-01 10:44:42,FED-CUT-JUL26,ACCT014,ACCT040,46,136,sell,clean
T001496,2026-06-01 10:44:45,FED-CUT-JUL26,ACCT038,ACCT019,47,32,sell,clean
T001497,2026-06-01 10:44:48,PRES-2028-DEM,ACCT026,ACCT038,53,33,buy,clean
T001498,2026-06-01 10:44:51,PRES-2028-DEM,ACCT016,ACCT003,47,35,buy,clean
T001499,2026-06-01 10:44:54,PRES-2028-DEM,ACCT008,ACCT001,40,115,buy,clean
T001500,2026-06-01 10:44:57,FED-CUT-JUL26,ACCT025,ACCT034,44,52,buy,clean
T001501,2026-06-01 10:45:00,SP500-ABOVE-6000-JUN,ACCT016,ACCT032,40,13,sell,clean
T001502,2026-06-01 10:45:03,PRES-2028-DEM,ACCT030,ACCT034,46,74,buy,clean
T001503,2026-06-01 10:45:06,PRES-2028-DEM,ACCT031,ACCT034,62,78,buy,clean
T001504,2026-06-01 10:45:09,FED-CUT-JUL26,ACCT018,ACCT011,37,35,buy,clean
T001505,2026-06-01 10:45:12,SP500-ABOVE-6000-JUN,ACCT033,ACCT010,64,134,sell,clean
T001506,2026-06-01 10:45:15,SP500-ABOVE-6000-JUN,ACCT026,ACCT002,77,28,buy,clean
T001507,2026-06-01 10:45:18,SP500-ABOVE-6000-JUN,ACCT036,ACCT040,25,47,sell,clean
T001508,2026-06-01 10:45:21,SP500-ABOVE-6000-JUN,ACCT036,ACCT027,49,50,buy,clean
T001509,2026-06-01 10:45:24,FED-CUT-JUL26,ACCT038,ACCT013,37,155,sell,clean
