order_id,timestamp,market_id,account_id,side,price,quantity,action,label
O001298,2026-06-01 10:34:51,FED-CUT-JUL26,ACCT021,buy,57,12,fill,clean
O001299,2026-06-01 10:34:54,PRES-2028-DEM,ACCT025,sell,44,40,cancel,clean
O001300,2026-06-01 10:34:57,SP500-ABOVE-6000-JUN,ACCT029,buy,57,18,cancel,clean
O001301,2026-06-01 10:35:00,SP500-ABOVE-6000-JUN,ACCT005,buy,47,105,fill,clean
O001302,2026-06-01 10:35:03,PRES-2028-DEM,ACCT015,buy,39,2,fill,clean
O001303,2026-06-01 10:35:06,SP500-ABOVE-6000-JUN,ACCT002,buy,43,122,cancel,clean
O001304,2026-06-01 10:35:09,SP500-ABOVE-6000-JUN,ACCT040,sell,39,65,fill,clean
O001305,2026-06-01 10:35:12,SP500-ABOVE-6000-JUN,ACCT010,buy,46,74,fill,clean
O001306,2026-06-01 10:35:15,PRES-2028-DEM,ACCT010,sell,42,11,fill,clean
O001307,2026-06-01 10:35:18,SP500-ABOVE-6000-JUN,ACCT026,buy,49,108,cancel,clean
O001308,2026-06-01 10:35:21,FED-CUT-JUL26,ACCT034,buy,52,53,fill,clean
O001309,2026-06-01 10:35:24,SP500-ABOVE-6000-JUN,ACCT036,sell,72,105,fill,clean
O001310,2026-06-01 10:35:27,FED-CUT-JUL26,ACCT040,sell,54,106,fill,clean
O001311,2026-06-01 10:35:30,PRES-2028-DEM,ACCT029,buy,38,7,fill,clean
O001312,2026-06-01 10:35:33,FED-CUT-JUL26,ACCT037,sell,69,51,fill,clean
O001313,2026-06-01 10:35:36,FED-CUT-JUL26,ACCT007,buy,45,17,fill,clean
O001314,2026-06-01 10:35:39,PRES-2028-DEM,ACCT014,buy,41,79,cancel,clean
O001315,2026-06-01 10:35:42,FED-CUT-JUL26,ACCT019,buy,38,78,fill,clean
O001316,2026-06-01 10:35:45,SP500-ABOVE-6000-JUN,ACCT036,buy,55,142,fill,clean
O001317,2026-06-01 10:35:48,SP500-ABOVE-6000-JUN,ACCT003,buy,47,35,cancel,clean
O001318,2026-06-01 10:35:51,FED-CUT-JUL26,ACCT038,sell,52,147,fill,clean
O001319,2026-06-01 10:35:54,PRES-2028-DEM,ACCT012,buy,59,35,fill,clean
O001320,2026-06-01 10:35:57,SP500-ABOVE-6000-JUN,ACCT019,sell,68,22,fill,clean
O001321,2026-06-01 10:36:00,FED-CUT-JUL26,ACCT013,sell,42,132,fill,clean
O001322,2026-06-01 10:36:03,SP500-ABOVE-6000-JUN,ACCT017,sell,56,115,cancel,clean
O001323,2026-06-01 10:36:06,FED-CUT-JUL26,ACCT036,sell,29,9,fill,clean
O001324,2026-06-01 10:36:09,SP500-ABOVE-6000-JUN,ACCT003,sell,51,70,fill,clean
O001325,2026-06-01 10:36:12,FED-CUT-JUL26,ACCT023,buy,33,67,fill,clean
O001326,2026-06-01 10:36:15,FED-CUT-JUL26,ACCT033,sell,56,30,fill,clean
O001327,2026-06-01 10:36:18,PRES-2028-DEM,ACCT005,buy,55,3,cancel,clean
O001328,2026-06-01 10:36:21,SP500-ABOVE-6000-JUN,ACCT040,buy,56,32,fill,clean
O001329,2026-06-01 10:36:24,PRES-2028-DEM,ACCT015,sell,67,54,fill,clean
O001330,2026-06-01 10:36:27,PRES-2028-DEM,ACCT031,buy,44,74,cancel,clean
O001331,2026-06-01 10:36:30,SP500-ABOVE-6000-JUN,ACCT010,sell,51,139,fill,clean
O001332,2026-06-01 10:36:33,PRES-2028-DEM,ACCT026,buy,71,76,fill,clean
O001333,2026-06-01 10:36:36,SP500-ABOVE-6000-JUN,ACCT017,buy,59,73,cancel,clean
O001334,2026-06-01 10:36:39,PRES-2028-DEM,ACCT029,buy,50,4,cancel,clean
O001335,2026-06-01 10:36:42,SP500-ABOVE-6000-JUN,ACCT021,sell,35,116,fill,clean
O001336,2026-06-01 10:36:45,FED-CUT-JUL26,ACCT038,buy,63,44,fill,clean
O001337,2026-06-01 10:36:48,FED-CUT-JUL26,ACCT029,sell,42,40,fill,clean
O001338,2026-06-01 10:36:51,FED-CUT-JUL26,ACCT024,sell,34,4,fill,clean
O001339,2026-06-01 10:36:54,SP500-ABOVE-6000-JUN,ACCT031,sell,45,39,fill,clean
O001340,2026-06-01 10:36:57,PRES-2028-DEM,ACCT013,buy,56,125,fill,clean
O001341,2026-06-01 10:37:00,FED-CUT-JUL26,ACCT021,buy,51,123,fill,clean
O001342,2026-06-01 10:37:03,PRES-2028-DEM,ACCT020,buy,42,41,fill,clean
O001343,2026-06-01 10:37:06,FED-CUT-JUL26,ACCT024,sell,39,33,fill,clean
O001344,2026-06-01 10:37:09,FED-CUT-JUL26,ACCT021,buy,54,122,cancel,clean
O001345,2026-06-01 10:37:12,SP500-ABOVE-6000-JUN,ACCT038,buy,32,61,cancel,clean
O001346,2026-06-01 10:37:15,PRES-2028-DEM,ACCT010,sell,50,83,fill,clean
O001347,2026-06-01 10:37:18,FED-CUT-JUL26,ACCT029,buy,32,100,cancel,clean
O001348,2026-06-01 10:37:21,FED-CUT-JUL26,ACCT021,buy,46,92,cancel,clean
O001349,2026-06-01 10:37:24,FED-CUT-JUL26,ACCT013,buy,20,31,fill,clean
O001350,2026-06-01 10:37:27,PRES-2028-DEM,ACCT020,buy,40,67,fill,clean
O001351,2026-06-01 10:37:30,FED-CUT-JUL26,ACCT036,sell,56,41,fill,clean
O001352,2026-06-01 10:37:33,FED-CUT-JUL26,ACCT011,sell,52,33,fill,clean
O001353,2026-06-01 10:37:36,PRES-2028-DEM,ACCT025,sell,38,141,fill,clean
O001354,2026-06-01 10:37:39,FED-CUT-JUL26,ACCT021,sell,64,145,cancel,clean
O001355,2026-06-01 10:37:42,PRES-2028-DEM,ACCT009,buy,31,39,fill,clean
O001356,2026-06-01 10:37:45,PRES-2028-DEM,ACCT022,sell,17,18,fill,clean
O001357,2026-06-01 10:37:48,SP500-ABOVE-6000-JUN,ACCT014,buy,60,115,fill,clean
O001358,2026-06-01 10:37:51,FED-CUT-JUL26,ACCT031,buy,56,11,fill,clean
O001359,2026-06-01 10:37:54,PRES-2028-DEM,ACCT033,buy,49,75,fill,clean
O001360,2026-06-01 10:37:57,SP500-ABOVE-6000-JUN,ACCT038,buy,53,126,fill,clean
O001361,2026-06-01 10:38:00,SP500-ABOVE-6000-JUN,ACCT010,buy,40,138,fill,clean
O001362,2026-06-01 10:38:03,SP500-ABOVE-6000-JUN,ACCT039,buy,61,66,fill,clean
O001363,2026-06-01 10:38:06,FED-CUT-JUL26,ACCT014,sell,56,48,fill,clean
O001364,2026-06-01 10:38:09,FED-CUT-JUL26,ACCT038,buy,64,78,fill,clean
O001365,2026-06-01 10:38:12,PRES-2028-DEM,ACCT001,sell,35,56,cancel,clean
O001366,2026-06-01 10:38:15,FED-CUT-JUL26,ACCT039,sell,46,43,cancel,clean
O001367,2026-06-01 10:38:18,FED-CUT-JUL26,ACCT001,buy,84,8,fill,clean
O001368,2026-06-01 10:38:21,PRES-2028-DEM,ACCT004,buy,61,95,fill,clean
O001369,2026-06-01 10:38:24,PRES-2028-DEM,ACCT008,buy,55,78,fill,clean
O001370,2026-06-01 10:38:27,FED-CUT-JUL26,ACCT012,sell,40,4,fill,clean
O001371,2026-06-01 10:38:30,SP500-ABOVE-6000-JUN,ACCT002,sell,38,145,fill,clean
O001372,2026-06-01 10:38:33,SP500-ABOVE-6000-JUN,ACCT028,sell,57,120,fill,clean
O001373,2026-06-01 10:38:36,PRES-2028-DEM,ACCT013,sell,24,69,fill,clean
O001374,2026-06-01 10:38:39,FED-CUT-JUL26,ACCT036,sell,29,126,cancel,clean
O001375,2026-06-01 10:38:42,SP500-ABOVE-6000-JUN,ACCT024,buy,62,96,cancel,clean
O001376,2026-06-01 10:38:45,SP500-ABOVE-6000-JUN,ACCT030,sell,38,89,cancel,clean
O001377,2026-06-01 10:38:48,PRES-2028-DEM,ACCT022,buy,66,92,fill,clean
O001378,2026-06-01 10:38:51,FED-CUT-JUL26,ACCT035,sell,42,41,cancel,clean
O001379,2026-06-01 10:38:54,SP500-ABOVE-6000-JUN,ACCT034,buy,39,27,fill,clean
O001380,2026-06-01 10:38:57,FED-CUT-JUL26,ACCT021,buy,31,96,fill,clean
O001381,2026-06-01 10:39:00,FED-CUT-JUL26,ACCT030,buy,60,40,cancel,clean
O001382,2026-06-01 10:39:03,PRES-2028-DEM,ACCT026,buy,36,78,cancel,clean
O001383,2026-06-01 10:39:06,SP500-ABOVE-6000-JUN,ACCT005,buy,50,18,fill,clean
O001384,2026-06-01 10:39:09,PRES-2028-DEM,ACCT025,sell,48,96,fill,clean
O001385,2026-06-01 10:39:12,FED-CUT-JUL26,ACCT003,sell,41,128,fill,clean
O001386,2026-06-01 10:39:15,PRES-2028-DEM,ACCT038,sell,40,90,cancel,clean
O001387,2026-06-01 10:39:18,SP500-ABOVE-6000-JUN,ACCT017,sell,71,140,fill,clean
O001388,2026-06-01 10:39:21,PRES-2028-DEM,ACCT021,buy,57,80,fill,clean
O001389,2026-06-01 10:39:24,SP500-ABOVE-6000-JUN,ACCT033,buy,46,114,fill,clean
O001390,2026-06-01 10:39:27,PRES-2028-DEM,ACCT038,sell,38,31,fill,clean
O001391,2026-06-01 10:39:30,FED-CUT-JUL26,ACCT008,sell,56,40,cancel,clean
O001392,2026-06-01 10:39:33,PRES-2028-DEM,ACCT003,sell,50,78,fill,clean
O001393,2026-06-01 10:39:36,FED-CUT-JUL26,ACCT011,buy,62,36,fill,clean
O001394,2026-06-01 10:39:39,SP500-ABOVE-6000-JUN,ACCT034,buy,54,95,fill,clean
O001395,2026-06-01 10:39:42,PRES-2028-DEM,ACCT005,buy,52,23,fill,clean
O001396,2026-06-01 10:39:45,SP500-ABOVE-6000-JUN,ACCT011,buy,65,23,fill,clean
O001397,2026-06-01 10:39:48,SP500-ABOVE-6000-JUN,ACCT005,sell,37,48,fill,clean
O001398,2026-06-01 10:39:51,PRES-2028-DEM,ACCT024,buy,56,16,fill,clean
O001399,2026-06-01 10:39:54,PRES-2028-DEM,ACCT021,buy,36,63,cancel,clean
O001400,2026-06-01 10:39:57,PRES-2028-DEM,ACCT010,buy,51,33,cancel,clean
O001401,2026-06-01 10:40:00,PRES-2028-DEM,ACCT027,buy,47,93,cancel,clean
O001402,2026-06-01 10:40:03,FED-CUT-JUL26,ACCT013,buy,46,96,fill,clean
O001403,2026-06-01 10:40:06,SP500-ABOVE-6000-JUN,ACCT016,buy,53,134,fill,clean
O001404,2026-06-01 10:40:09,PRES-2028-DEM,ACCT024,buy,50,72,fill,clean
O001405,2026-06-01 10:40:12,FED-CUT-JUL26,ACCT025,sell,35,144,cancel,clean
O001406,2026-06-01 10:40:15,SP500-ABOVE-6000-JUN,ACCT035,sell,58,133,fill,clean
O001407,2026-06-01 10:40:18,PRES-2028-DEM,ACCT021,sell,40,62,fill,clean
O001408,2026-06-01 10:40:21,FED-CUT-JUL26,ACCT039,sell,37,109,fill,clean
O001409,2026-06-01 10:40:24,PRES-2028-DEM,ACCT014,sell,32,119,fill,clean
O001410,2026-06-01 10:40:27,PRES-2028-DEM,ACCT032,buy,43,96,fill,clean
O001411,2026-06-01 10:40:30,FED-CUT-JUL26,ACCT008,sell,52,97,cancel,clean
O001412,2026-06-01 10:40:33,FED-CUT-JUL26,ACCT033,sell,75,146,fill,clean
O001413,2026-06-01 10:40:36,FED-CUT-JUL26,ACCT025,sell,39,81,fill,clean
O001414,2026-06-01 10:40:39,PRES-2028-DEM,ACCT007,sell,11,141,fill,clean
O001415,2026-06-01 10:40:42,PRES-2028-DEM,ACCT008,buy,74,87,cancel,clean
O001416,2026-06-01 10:40:45,SP500-ABOVE-6000-JUN,ACCT016,sell,53,39,fill,clean
O001417,2026-06-01 10:40:48,SP500-ABOVE-6000-JUN,ACCT011,buy,77,24,fill,clean
O001418,2026-06-01 10:40:51,SP500-ABOVE-6000-JUN,ACCT030,buy,56,43,cancel,clean
O001419,2026-06-01 10:40:54,PRES-2028-DEM,ACCT014,sell,50,60,fill,clean
O001420,2026-06-01 10:40:57,PRES-2028-DEM,ACCT035,buy,56,70,fill,clean
O001421,2026-06-01 10:41:00,SP500-ABOVE-6000-JUN,ACCT033,sell,35,100,cancel,clean
O001422,2026-06-01 10:41:03,SP500-ABOVE-6000-JUN,ACCT026,buy,53,54,fill,clean
O001423,2026-06-01 10:41:06,FED-CUT-JUL26,ACCT002,sell,59,145,fill,clean
O001424,2026-06-01 10:41:09,SP500-ABOVE-6000-JUN,ACCT025,sell,47,6,fill,clean
O001425,2026-06-01 10:41:12,SP500-ABOVE-6000-JUN,ACCT017,sell,54,123,fill,clean
O001426,2026-06-01 10:41:15,PRES-2028-DEM,ACCT004,sell,37,59,fill,clean
O001427,2026-06-01 10:41:18,PRES-2028-DEM,ACCT010,sell,46,76,fill,clean
O001428,2026-06-01 10:41:21,FED-CUT-JUL26,ACCT006,buy,60,14,fill,clean
O001429,2026-06-01 10:41:24,SP500-ABOVE-6000-JUN,ACCT013,buy,41,20,fill,clean
O001430,2026-06-01 10:41:27,PRES-2028-DEM,ACCT010,buy,45,137,cancel,clean
O001431,2026-06-01 10:41:30,PRES-2028-DEM,ACCT026,buy,33,35,fill,clean
O001432,2026-06-01 10:41:33,FED-CUT-JUL26,ACCT016,sell,66,117,fill,clean
O001433,2026-06-01 10:41:36,PRES-2028-DEM,ACCT001,buy,34,74,fill,clean
O001434,2026-06-01 10:41:39,FED-CUT-JUL26,ACCT039,sell,46,148,cancel,clean
O001435,2026-06-01 10:41:42,SP500-ABOVE-6000-JUN,ACCT003,buy,48,53,fill,clean
O001436,2026-06-01 10:41:45,FED-CUT-JUL26,ACCT002,sell,42,81,fill,clean
O001437,2026-06-01 10:41:48,PRES-2028-DEM,ACCT026,sell,30,63,fill,clean
O001438,2026-06-01 10:41:51,PRES-2028-DEM,ACCT030,buy,51,34,fill,clean
O001439,2026-06-01 10:41:54,PRES-2028-DEM,ACCT023,buy,33,120,cancel,clean
O001440,2026-06-01 10:41:57,SP500-ABOVE-6000-JUN,ACCT031,buy,43,18,fill,clean
O001441,2026-06-01 10:42:00,PRES-2028-DEM,ACCT002,buy,82,131,fill,clean
O001442,2026-06-01 10:42:03,SP500-ABOVE-6000-JUN,ACCT040,sell,53,84,fill,clean
O001443,2026-06-01 10:42:06,PRES-2028-DEM,ACCT036,buy,59,145,fill,clean
O001444,2026-06-01 10:42:09,PRES-2028-DEM,ACCT010,buy,39,51,fill,clean
O001445,2026-06-01 10:42:12,FED-CUT-JUL26,ACCT027,buy,53,146,fill,clean
O001446,2026-06-01 10:42:15,PRES-2028-DEM,ACCT011,buy,34,10,fill,clean
O001447,2026-06-01 10:42:18,FED-CUT-JUL26,ACCT006,buy,56,118,cancel,clean
O001448,2026-06-01 10:42:21,FED-CUT-JUL26,ACCT034,sell,25,40,fill,clean
O001449,2026-06-01 10:42:24,SP500-ABOVE-6000-JUN,ACCT002,buy,30,112,fill,clean
O001450,2026-06-01 10:42:27,FED-CUT-JUL26,ACCT017,sell,50,28,cancel,clean
O001451,2026-06-01 10:42:30,SP500-ABOVE-6000-JUN,ACCT026,sell,51,108,fill,clean
O001452,2026-06-01 10:42:33,FED-CUT-JUL26,ACCT004,sell,61,112,fill,clean
O001453,2026-06-01 10:42:36,FED-CUT-JUL26,ACCT016,sell,50,125,cancel,clean
O001454,2026-06-01 10:42:39,FED-CUT-JUL26,ACCT040,buy,62,43,fill,clean
O001455,2026-06-01 10:42:42,SP500-ABOVE-6000-JUN,ACCT010,buy,53,139,fill,clean
O001456,2026-06-01 10:42:45,PRES-2028-DEM,ACCT023,sell,50,147,fill,clean
O001457,2026-06-01 10:42:48,PRES-2028-DEM,ACCT013,buy,73,44,cancel,clean
O001458,2026-06-01 10:42:51,FED-CUT-JUL26,ACCT009,sell,40,17,fill,clean
O001459,2026-06-01 10:42:54,FED-CUT-JUL26,ACCT026,buy,59,87,fill,clean
O001460,2026-06-01 10:42:57,SP500-ABOVE-6000-JUN,ACCT016,sell,61,80,fill,clean
O001461,2026-06-01 10:43:00,PRES-2028-DEM,ACCT010,buy,55,28,cancel,clean
O001462,2026-06-01 10:43:03,PRES-2028-DEM,ACCT028,sell,60,105,fill,clean
O001463,2026-06-01 10:43:06,SP500-ABOVE-6000-JUN,ACCT011,sell,67,101,fill,clean
O001464,2026-06-01 10:43:09,PRES-2028-DEM,ACCT030,sell,31,102,cancel,clean
O001465,2026-06-01 10:43:12,FED-CUT-JUL26,ACCT037,sell,31,48,fill,clean
O001466,2026-06-01 10:43:15,PRES-2028-DEM,ACCT009,buy,63,62,fill,clean
O001467,2026-06-01 10:43:18,FED-CUT-JUL26,ACCT022,sell,37,96,fill,clean
O001468,2026-06-01 10:43:21,PRES-2028-DEM,ACCT034,sell,56,51,fill,clean
O001469,2026-06-01 10:43:24,SP500-ABOVE-6000-JUN,ACCT019,buy,46,86,fill,clean
O001470,2026-06-01 10:43:27,SP500-ABOVE-6000-JUN,ACCT038,sell,39,58,fill,clean
O001471,2026-06-01 10:43:30,FED-CUT-JUL26,ACCT034,buy,36,59,fill,clean
O001472,2026-06-01 10:43:33,FED-CUT-JUL26,ACCT002,sell,50,129,cancel,clean
O001473,2026-06-01 10:43:36,SP500-ABOVE-6000-JUN,ACCT008,sell,37,61,cancel,clean
O001474,2026-06-01 10:43:39,FED-CUT-JUL26,ACCT022,buy,65,63,cancel,clean
O001475,2026-06-01 10:43:42,PRES-2028-DEM,ACCT027,sell,41,42,cancel,clean
O001476,2026-06-01 10:43:45,PRES-2028-DEM,ACCT010,buy,66,32,cancel,clean
O001477,2026-06-01 10:43:48,PRES-2028-DEM,ACCT029,buy,29,87,fill,clean
O001478,2026-06-01 10:43:51,SP500-ABOVE-6000-JUN,ACCT006,sell,62,91,fill,clean
O001479,2026-06-01 10:43:54,PRES-2028-DEM,ACCT011,buy,23,38,fill,clean
O001480,2026-06-01 10:43:57,SP500-ABOVE-6000-JUN,ACCT022,buy,53,100,cancel,clean
O001481,2026-06-01 10:44:00,FED-CUT-JUL26,ACCT038,sell,37,18,cancel,clean
O001482,2026-06-01 10:44:03,SP500-ABOVE-6000-JUN,ACCT003,buy,45,10,fill,clean
O001483,2026-06-01 10:44:06,PRES-2028-DEM,ACCT001,sell,51,81,cancel,clean
O001484,2026-06-01 10:44:09,PRES-2028-DEM,ACCT032,sell,41,142,cancel,clean
O001485,2026-06-01 10:44:12,SP500-ABOVE-6000-JUN,ACCT020,buy,47,138,cancel,clean
O001486,2026-06-01 10:44:15,FED-CUT-JUL26,ACCT010,sell,53,72,fill,clean
O001487,2026-06-01 10:44:18,FED-CUT-JUL26,ACCT002,sell,60,7,cancel,clean
O001488,2026-06-01 10:44:21,FED-CUT-JUL26,ACCT008,sell,29,25,cancel,clean
O001489,2026-06-01 10:44:24,FED-CUT-JUL26,ACCT018,buy,57,80,cancel,clean
O001490,2026-06-01 10:44:27,SP500-ABOVE-6000-JUN,ACCT007,sell,35,104,cancel,clean
O001491,2026-06-01 10:44:30,PRES-2028-DEM,ACCT005,buy,55,25,cancel,clean
O001492,2026-06-01 10:44:33,SP500-ABOVE-6000-JUN,ACCT017,buy,47,41,fill,clean
O001493,2026-06-01 10:44:36,SP500-ABOVE-6000-JUN,ACCT031,buy,56,56,cancel,clean
O001494,2026-06-01 10:44:39,PRES-2028-DEM,ACCT032,buy,62,141,fill,clean
O001495,2026-06-01 10:44:42,FED-CUT-JUL26,ACCT009,sell,43,104,cancel,clean
O001496,2026-06-01 10:44:45,FED-CUT-JUL26,ACCT039,sell,66,128,fill,clean
O001497,2026-06-01 10:44:48,PRES-2028-DEM,ACCT016,buy,58,34,cancel,clean
O001498,2026-06-01 10:44:51,PRES-2028-DEM,ACCT008,sell,31,148,fill,clean
O001499,2026-06-01 10:44:54,PRES-2028-DEM,ACCT008,buy,55,95,fill,clean
O001500,2026-06-01 10:44:57,FED-CUT-JUL26,ACCT025,buy,38,91,fill,clean
O001501,2026-06-01 10:45:00,SP500-ABOVE-6000-JUN,ACCT028,buy,50,119,fill,clean
O001502,2026-06-01 10:45:03,PRES-2028-DEM,ACCT018,sell,62,46,fill,clean
O001503,2026-06-01 10:45:06,PRES-2028-DEM,ACCT013,sell,55,71,cancel,clean
O001504,2026-06-01 10:45:09,FED-CUT-JUL26,ACCT032,buy,51,99,fill,clean
O001505,2026-06-01 10:45:12,SP500-ABOVE-6000-JUN,ACCT018,buy,62,133,cancel,clean
O001506,2026-06-01 10:45:15,SP500-ABOVE-6000-JUN,ACCT017,sell,61,63,cancel,clean
O001507,2026-06-01 10:45:18,SP500-ABOVE-6000-JUN,ACCT010,buy,37,6,fill,clean
O001508,2026-06-01 10:45:21,SP500-ABOVE-6000-JUN,ACCT020,buy,49,109,fill,clean
O001509,2026-06-01 10:45:24,FED-CUT-JUL26,ACCT025,buy,37,121,fill,clean
O001510,2026-06-01 10:45:27,PRES-2028-DEM,ACCT032,sell,41,59,fill,clean
O001511,2026-06-01 10:45:30,SP500-ABOVE-6000-JUN,ACCT014,buy,65,120,fill,clean
O001512,2026-06-01 10:45:33,SP500-ABOVE-6000-JUN,ACCT014,buy,20,56,fill,clean
O001513,2026-06-01 10:45:36,PRES-2028-DEM,ACCT006,buy,43,88,cancel,clean
O001514,2026-06-01 10:45:39,SP500-ABOVE-6000-JUN,ACCT031,buy,30,71,fill,clean
O001515,2026-06-01 10:45:42,SP500-ABOVE-6000-JUN,ACCT006,buy,42,129,fill,clean
O001516,2026-06-01 10:45:45,SP500-ABOVE-6000-JUN,ACCT002,buy,54,25,cancel,clean
O001517,2026-06-01 10:45:48,SP500-ABOVE-6000-JUN,ACCT013,buy,70,54,fill,clean
O001518,2026-06-01 10:45:51,FED-CUT-JUL26,ACCT014,buy,42,94,fill,clean
O001519,2026-06-01 10:45:54,FED-CUT-JUL26,ACCT001,sell,28,44,fill,clean
O001520,2026-06-01 10:45:57,SP500-ABOVE-6000-JUN,ACCT027,buy,62,28,fill,clean
O001521,2026-06-01 10:46:00,SP500-ABOVE-6000-JUN,ACCT011,sell,31,137,fill,clean
O001522,2026-06-01 10:46:03,PRES-2028-DEM,ACCT017,sell,70,55,cancel,clean
O001523,2026-06-01 10:46:06,PRES-2028-DEM,ACCT009,buy,69,14,fill,clean
O001524,2026-06-01 10:46:09,SP500-ABOVE-6000-JUN,ACCT034,buy,45,47,fill,clean
O001525,2026-06-01 10:46:12,PRES-2028-DEM,ACCT035,buy,42,142,fill,clean
O001526,2026-06-01 10:46:15,SP500-ABOVE-6000-JUN,ACCT028,buy,60,126,cancel,clean
O001527,2026-06-01 10:46:18,PRES-2028-DEM,ACCT028,buy,45,140,fill,clean
O001528,2026-06-01 10:46:21,FED-CUT-JUL26,ACCT001,buy,15,7,cancel,clean
O001529,2026-06-01 10:46:24,SP500-ABOVE-6000-JUN,ACCT013,buy,68,124,cancel,clean
O001530,2026-06-01 10:46:27,PRES-2028-DEM,ACCT023,buy,46,81,fill,clean
O001531,2026-06-01 10:46:30,PRES-2028-DEM,ACCT019,sell,40,126,fill,clean
O001532,2026-06-01 10:46:33,PRES-2028-DEM,ACCT025,sell,41,121,fill,clean
O001533,2026-06-01 10:46:36,FED-CUT-JUL26,ACCT025,buy,51,89,fill,clean
O001534,2026-06-01 10:46:39,PRES-2028-DEM,ACCT027,buy,56,39,cancel,clean
O001535,2026-06-01 10:46:42,SP500-ABOVE-6000-JUN,ACCT003,sell,52,142,cancel,clean
O001536,2026-06-01 10:46:45,SP500-ABOVE-6000-JUN,ACCT002,sell,54,135,fill,clean
O001537,2026-06-01 10:46:48,PRES-2028-DEM,ACCT036,buy,23,136,cancel,clean
O001538,2026-06-01 10:46:51,FED-CUT-JUL26,ACCT013,sell,46,136,fill,clean
O001539,2026-06-01 10:46:54,FED-CUT-JUL26,ACCT011,sell,53,134,fill,clean
O001540,2026-06-01 10:46:57,SP500-ABOVE-6000-JUN,ACCT034,sell,52,111,fill,clean
O001541,2026-06-01 10:47:00,FED-CUT-JUL26,ACCT011,sell,50,91,cancel,clean
O001542,2026-06-01 10:47:03,FED-CUT-JUL26,ACCT035,sell,69,48,fill,clean
O001543,2026-06-01 10:47:06,SP500-ABOVE-6000-JUN,ACCT015,buy,51,28,fill,clean
O001544,2026-06-01 10:47:09,SP500-ABOVE-6000-JUN,ACCT040,sell,80,16,fill,clean
O001545,2026-06-01 10:47:12,FED-CUT-JUL26,ACCT014,buy,46,54,cancel,clean
O001546,2026-06-01 10:47:15,FED-CUT-JUL26,ACCT015,sell,60,37,cancel,clean
O001547,2026-06-01 10:47:18,PRES-2028-DEM,ACCT016,buy,53,24,fill,clean
O001548,2026-06-01 10:47:21,PRES-2028-DEM,ACCT003,sell,62,20,cancel,clean
O001549,2026-06-01 10:47:24,SP500-ABOVE-6000-JUN,ACCT033,sell,39,105,cancel,clean
O001550,2026-06-01 10:47:27,SP500-ABOVE-6000-JUN,ACCT022,buy,50,107,fill,clean
O001551,2026-06-01 10:47:30,PRES-2028-DEM,ACCT032,sell,45,68,cancel,clean
O001552,2026-06-01 10:47:33,SP500-ABOVE-6000-JUN,ACCT024,sell,37,89,fill,clean
O001553,2026-06-01 10:47:36,PRES-2028-DEM,ACCT035,buy,36,75,fill,clean
O001554,2026-06-01 10:47:39,FED-CUT-JUL26,ACCT011,buy,52,41,cancel,clean
O001555,2026-06-01 10:47:42,SP500-ABOVE-6000-JUN,ACCT027,sell,57,20,fill,clean
O001556,2026-06-01 10:47:45,PRES-2028-DEM,ACCT002,sell,48,87,fill,clean
O001557,2026-06-01 10:47:48,FED-CUT-JUL26,ACCT002,sell,49,11,cancel,clean
O001558,2026-06-01 10:47:51,PRES-2028-DEM,ACCT025,buy,59,40,fill,clean
O001559,2026-06-01 10:47:54,PRES-2028-DEM,ACCT023,sell,54,14,cancel,clean
O001560,2026-06-01 10:47:57,SP500-ABOVE-6000-JUN,ACCT036,sell,52,37,fill,clean
O001561,2026-06-01 10:48:00,SP500-ABOVE-6000-JUN,ACCT034,buy,46,115,cancel,clean
O001562,2026-06-01 10:48:03,FED-CUT-JUL26,ACCT003,sell,52,55,fill,clean
O001563,2026-06-01 10:48:06,FED-CUT-JUL26,ACCT033,buy,55,95,cancel,clean
O001564,2026-06-01 10:48:09,SP500-ABOVE-6000-JUN,ACCT038,sell,57,43,fill,clean
O001565,2026-06-01 10:48:12,SP500-ABOVE-6000-JUN,ACCT036,sell,45,117,fill,clean
O001566,2026-06-01 10:48:15,SP500-ABOVE-6000-JUN,ACCT022,buy,47,145,fill,clean
O001567,2026-06-01 10:48:18,PRES-2028-DEM,ACCT007,buy,41,48,cancel,clean
O001568,2026-06-01 10:48:21,PRES-2028-DEM,ACCT040,sell,37,6,cancel,clean
O001569,2026-06-01 10:48:24,FED-CUT-JUL26,ACCT012,sell,39,56,fill,clean
O001570,2026-06-01 10:48:27,SP500-ABOVE-6000-JUN,ACCT034,buy,43,36,fill,clean
O001571,2026-06-01 10:48:30,SP500-ABOVE-6000-JUN,ACCT037,buy,27,112,fill,clean
O001572,2026-06-01 10:48:33,SP500-ABOVE-6000-JUN,ACCT018,sell,43,24,cancel,clean
O001573,2026-06-01 10:48:36,FED-CUT-JUL26,ACCT028,sell,64,26,fill,clean
O001574,2026-06-01 10:48:39,SP500-ABOVE-6000-JUN,ACCT013,sell,40,69,fill,clean
O001575,2026-06-01 10:48:42,PRES-2028-DEM,ACCT002,buy,40,43,fill,clean
O001576,2026-06-01 10:48:45,PRES-2028-DEM,ACCT008,buy,54,100,fill,clean
O001577,2026-06-01 10:48:48,PRES-2028-DEM,ACCT025,buy,40,136,fill,clean
O001578,2026-06-01 10:48:51,SP500-ABOVE-6000-JUN,ACCT030,buy,65,105,cancel,clean
